# Sheet: Sheet1
Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Assistance_Type_Normalized,Category
KRISTINE-LEON,2024,6,Negros Occidental,CALATRAVA,822,3805,18,,,,1,821,822,500,305000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,CALINOG,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Iloilo,CALINOG,96,427,8,,,,3,93,96,,,,
GORING-HANNA-INENG,2023,6,Antique,CALUYA,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Antique,CALUYA,49,178,7,,,,1,3,4,0,11760,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
GORING-HANNA-INENG,2023,6,Negros Occidental,CANDON,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Iloilo,CARLES,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Iloilo,CARLES,10397,39843,25,,,,1,38,39,4178,4135013.12,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,CAUAYAN CITY,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Negros Occidental,CAUAYAN CITY,140,541,9,,,,4,6,10,131,150314.64,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,CONCEPCION,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Iloilo,CONCEPCION,5894,22107,11,,,,,,,4500,2660000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Capiz,CUARTERO,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Antique,CULASI,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Antique,CULASI,219,931,15,,,,4,28,32,,,,
GORING-HANNA-INENG,2023,6,Capiz,DAO,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Iloilo,DINGLE,583,2084,12,,,,0,0,0,583,461121,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Iloilo,DINGLE,575,1759,25,,,,6,569,575,216,153360,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,DUEÑAS,114,691,3,,,,0,0,0,0,16463,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,6,Iloilo,DUEÑAS,347,1514,29,,,,4,343,347,,,,
GORING-HANNA-INENG,2023,6,Capiz,DUMALAG,0,0,0,,,,0,0,0,,,,
LANNIE,2021,6,Capiz,DUMALAG,,,,1,0,0,,,,,,,
GORING-HANNA-INENG,2023,6,Iloilo,DUMANGAS,5342,20380,37,,,,2,14,16,2500,1526500,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Iloilo,DUMANGAS,4770,17820,44,,,,27,56,83,633,451993.34,"['FAMILY FOOD PACK', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Capiz,DUMARAO,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Negros Occidental,ENRIQUE B MAGALONA,1663,5888,10,,,,0,0,0,1633,1530690,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Negros Occidental,ENRIQUE B MAGALONA,12809,56093,22,,,,11,390,401,1600,1079744,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,ESCALANTE CITY,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Negros Occidental,ESCALANTE CITY,28,104,7,,,,1,18,19,,,,
GORING-HANNA-INENG,2023,6,Iloilo,ESTANCIA,2100,10500,21,,,,0,0,0,1000,745000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Iloilo,ESTANCIA,3759,11589,16,,,,1,44,45,500,573720,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
FABIAN,2021,6,Iloilo,GUIMBAL,7,28,1,,,,0,7,7,,,,
GORING-HANNA-INENG,2023,6,Iloilo,GUIMBAL,314,1103,17,,,,0,1,1,338,176609,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Iloilo,GUIMBAL,277,1223,27,,,,,,,277,196670,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
ESTER,2022,6,Antique,HAMTIC,107,360,1,,,,,,,102,219504,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Antique,HAMTIC,2408,8643,34,,,,1,24,25,1000,1270000,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Antique,HAMTIC,515,1784,27,,,,,,,,,,
GORING-HANNA-INENG,2023,6,Negros Occidental,HIMAMAYLAN CITY,145,554,4,,,,0,0,0,100,50200,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Negros Occidental,HIMAMAYLAN CITY,139,539,4,,,,1,3,4,135,82350,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,HINIGARAN,7787,22953,22,,,,0,0,0,6137,3687084,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Negros Occidental,HINIGARAN,206,815,16,,,,1,0,1,37,42455.28,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,HINOBA AN,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Negros Occidental,HINOBA AN,376,1233,12,,,,7,225,232,340,207400,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Aklan,IBAJAY,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Aklan,IBAJAY,625,2564,18,,,,2,617,619,625,381250,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,IGBARAS,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Iloilo,IGBARAS,21,89,6,,,,7,3,10,13,38504,"['FAMILY FOOD PACK', 'FAMILY KIT', 'FINANCIAL', 'KITCHEN KIT', 'SAKOLINE', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Negros Occidental,ILOG,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Negros Occidental,ILOG,115,385,1,,,,,,,,,,
FABIAN,2021,6,Iloilo,ILOILO CITY,11,55,4,,,,6,5,11,,,,
GORING-HANNA-INENG,2023,6,Iloilo,ILOILO CITY,6463,24775,62,,,,6,9,15,6463,5674966.8,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Iloilo,ILOILO CITY,3361,14225,103,,,,95,794,889,469,1005689.13,"['FAMILY FOOD PACK', 'FINANCIAL', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'SLEEPING KIT']"
LANNIE,2021,6,Iloilo,ILOILO CITY,61,212,3,,,,,,,212,231510.7,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Negros Occidental,ISABELA,137,546,5,,,,0,0,0,137,136065,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Negros Occidental,ISABELA,10,38,3,,,,1,4,5,,,,
GORING-HANNA-INENG,2023,6,Capiz,IVISAN,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Capiz,JAMINDAN,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Iloilo,JANIUAY,748,3600,15,,,,3,9,12,748,776270,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Guimaras,JORDAN,410,1293,12,,,,0,0,0,409,304705,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Guimaras,JORDAN,48,248,4,,,,1,47,48,25,28686,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,KABANKALAN CITY,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Negros Occidental,KABANKALAN CITY,1,4,1,,,,0,1,1,4,6198,"['FAMILY FOOD PACK', 'FAMILY KIT', 'KITCHEN KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Aklan,KALIBO,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Aklan,KALIBO,240,1177,5,,,,0,51,51,204,124440,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,LA CARLOTA CITY,41,140,4,,,,1,1,2,0,62090,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,6,Negros Occidental,LA CARLOTA CITY,11,49,4,,,,2,8,10,11,7810,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,LA CASTELLANA,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Iloilo,LAMBUNAO,90,352,9,,,,1,16,17,90,119916,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Iloilo,LAMBUNAO,194,808,14,,,,1,156,157,194,242112,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Antique,LAUA AN,1462,7249,32,,,,5,0,5,1310,704540,"['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'HYGIENE KIT', 'SLEEPING KIT']"
KRISTINE-LEON,2024,6,Antique,LAUA AN,668,2004,11,,,,9,2,11,690,521228,"['FAMILY FOOD PACK', 'FAMILY KIT', 'KITCHEN KIT']","['FAMILY FOOD PACK', 'KITCHEN KIT', 'OTHERS']"
GORING-HANNA-INENG,2023,6,Iloilo,LEGANES,6206,23424,18,,,,2,36,38,2200,1838331,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Iloilo,LEGANES,1633,6489,18,,,,25,1441,1466,340,235800,"['FAMILY FOOD PACK', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'SLEEPING KIT']"
LANNIE,2021,6,Iloilo,LEGANES,1806,7476,13,,,,,,,1806,855682.8,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,LEMERY,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Iloilo,LEMERY,2675,9544,31,,,,26,152,178,2001,1131868,"['FAMILY FOOD PACK', 'KITCHEN KIT']","['FAMILY FOOD PACK', 'KITCHEN KIT']"
GORING-HANNA-INENG,2023,6,Iloilo,LEON,27,123,3,,,,0,3,3,0,13500,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,6,Iloilo,LEON,213,833,31,,,,8,176,184,220,147300,"['FAMILY FOOD PACK', 'FINANCIAL', 'KITCHEN KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'KITCHEN KIT']"
GORING-HANNA-INENG,2023,6,Aklan,LEZO,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Aklan,LEZO,1460,4871,12,,,,0,22,22,350,316845.76,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Aklan,LIBACAO,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Aklan,LIBACAO,2,6,2,,,,0,2,2,,,,
GORING-HANNA-INENG,2023,6,Antique,LIBERTAD,5522,20467,19,,,,0,7,7,,,,
KRISTINE-LEON,2024,6,Antique,LIBERTAD,5531,20068,19,,,,1,66,67,,,,
GORING-HANNA-INENG,2023,6,Capiz,MA AYON,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Capiz,MA AYON,410,2077,28,,,,0,123,123,410,294100,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Iloilo,MAASIN,18,85,5,,,,2,16,18,,,,
KRISTINE-LEON,2024,6,Iloilo,MAASIN,87,420,16,,,,0,87,87,89,122888,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Aklan,MADALAG,1,5,1,,,,1,0,1,,,,
KRISTINE-LEON,2024,6,Aklan,MADALAG,120,520,16,,,,9,43,52,120,137692.8,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Aklan,MAKATO,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Aklan,MAKATO,2536,11888,18,,,,5,469,474,1500,915000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Aklan,MALAY,1,5,1,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Aklan,MALAY,1464,6489,17,,,,1,6,7,1000,1229130,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Aklan,MALINAO,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Aklan,MALINAO,,,,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Capiz,MAMBUSAO,0,0,0,,,,0,0,0,,,,
LANNIE,2021,6,Capiz,MAMBUSAO,8,22,3,,,,,,,0,0,['HOT MEAL'],['READY TO EAT FOOD']
GORING-HANNA-INENG,2023,6,Negros Occidental,MANAPLA,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Negros Occidental,MANAPLA,93,347,3,,,,1,92,93,,,,
FABIAN,2021,6,Iloilo,MIAGAO,98,340,5,,,,1,12,13,,,,
GORING-HANNA-INENG,2023,6,Iloilo,MIAGAO,1000,5016,119,,,,3,0,3,1000,530000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Iloilo,MIAGAO,707,3361,30,,,,5,50,55,707,811240.08,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,MINA,140,506,8,,,,0,0,0,194,229914,"['FAMILY FOOD PACK', 'FINANCIAL', 'HYGIENE KIT', 'MODULAR TENT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'SHELTER KIT', 'SLEEPING KIT']"
KRISTINE-LEON,2024,6,Iloilo,MINA,367,1496,21,,,,13,354,367,300,142500,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,MOISES PADILLA,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Negros Occidental,MURCIA,1143,4727,14,,,,0,0,0,900,602765,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Negros Occidental,MURCIA,261,975,9,,,,,,,261,185310,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Aklan,NABAS,1,5,1,,,,0,1,1,,,,
KRISTINE-LEON,2024,6,Aklan,NABAS,731,2994,16,,,,6,320,326,737,530944,"['FAMILY FOOD PACK', 'FAMILY KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'OTHERS', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Iloilo,NEW LUCENA,331,1489,10,,,,0,0,0,331,246595,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Iloilo,NEW LUCENA,1498,6192,21,,,,10,312,322,367,183143,"['FAMILY FOOD PACK', 'FINANCIAL', 'KITCHEN KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'KITCHEN KIT']"
LANNIE,2021,6,Iloilo,NEW LUCENA,100,500,4,,,,,,,0,36800,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Aklan,NEW WASHINGTON,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Aklan,NEW WASHINGTON,965,3888,9,,,,,,,734,770922.08,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Guimaras,NUEVA VALENCIA,283,1145,11,,,,1,3,4,0,27860,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,6,Guimaras,NUEVA VALENCIA,300,1144,13,,,,2,296,298,13,14916.72,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Aklan,NUMANCIA,0,0,0,,,,0,0,0,,,,
FABIAN,2021,6,Iloilo,OTON,59,259,3,,,,12,9,21,0,2500,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,OTON,1575,6997,23,,,,2,2,4,1526,782383,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Iloilo,OTON,1604,6233,37,,,,49,1544,1593,0,2120,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
GORING-HANNA-INENG,2023,6,Capiz,PANAY,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Antique,PANDAN,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Antique,PANDAN,151,633,19,,,,9,117,126,129,168842.88,"['FAMILY FOOD PACK', 'FAMILY KIT', 'KITCHEN KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Capiz,PANITAN,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Iloilo,PASSI CITY,14,68,1,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Iloilo,PASSI CITY,430,2086,29,,,,,,,431,204251,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Antique,PATNONGON,1380,4948,27,,,,4,17,21,1028,587890,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,PAVIA,1366,6259,12,,,,0,1,1,1366,1190070,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Iloilo,PAVIA,561,2253,18,,,,20,541,561,561,342210,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Capiz,PILAR,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Capiz,PILAR,20,57,4,,,,0,1,1,20,23100,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Capiz,PONTEVEDRA,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Negros Occidental,PONTEVEDRA,995,3661,8,,,,0,7,7,995,579937.25,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Negros Occidental,PONTEVEDRA,165,599,10,,,,2,103,105,98,59780,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,POTOTAN,4059,16006,40,,,,0,2,2,4000,3295180,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Iloilo,POTOTAN,2494,9759,46,,,,36,1608,1644,1923,1473748.4,"['FAMILY FOOD PACK', 'KITCHEN KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'KITCHEN KIT', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Capiz,PRESIDENT ROXAS,0,0,0,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Negros Occidental,PULUPANDAN,6542,26980,20,,,,0,0,0,6542,3990160,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Negros Occidental,PULUPANDAN,,,,,,,0,0,0,,,,
GORING-HANNA-INENG,2023,6,Capiz,ROXAS CITY,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Capiz,ROXAS CITY,750,3000,9,,,,,,,681,557874.8,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,SAGAY CITY,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Negros Occidental,SAGAY CITY,2865,9063,18,,,,10,474,484,501,305001,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,SALVADOR BENEDICTO,186,641,6,,,,7,20,27,200,117584.22,"['FAMILY FOOD PACK', 'FINANCIAL', 'HYGIENE KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'SLEEPING KIT']"
KRISTINE-LEON,2024,6,Negros Occidental,SALVADOR BENEDICTO,390,1170,7,,,,13,55,68,390,242580,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
GORING-HANNA-INENG,2023,6,Negros Occidental,SAN CARLOS CITY,2,11,2,,,,0,2,2,,,,
KRISTINE-LEON,2024,6,Negros Occidental,SAN CARLOS CITY,386,1133,10,,,,13,223,236,202,122611,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,SAN DIONISIO,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Iloilo,SAN DIONISIO,290,1060,15,,,,7,18,25,325,227450,"['FAMILY FOOD PACK', 'KITCHEN KIT']","['FAMILY FOOD PACK', 'KITCHEN KIT']"
GORING-HANNA-INENG,2023,6,Iloilo,SAN ENRIQUE,329,1189,8,,,,0,1,1,329,245105,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Negros Occidental,SAN ENRIQUE,8708,28353,10,,,,4,34,38,8708,5180909,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Iloilo,SAN ENRIQUE,2915,9406,28,,,,21,0,21,,,,
KRISTINE-LEON,2024,6,Negros Occidental,SAN ENRIQUE,89,378,7,,,,3,86,89,,,,
GORING-HANNA-INENG,2023,6,Iloilo,SAN JOAQUIN,1038,3891,32,,,,0,16,16,1000,530000,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Iloilo,SAN JOAQUIN,1074,3163,52,,,,2,43,45,677,526716,"['FAMILY FOOD PACK', 'FAMILY KIT', 'KITCHEN KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'KITCHEN KIT', 'OTHERS', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Antique,SAN JOSE,2446,8795,23,,,,2,39,41,592,684800,"['FAMILY FOOD PACK', 'FINANCIAL', 'NON FOOD ITEM']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'OTHERS']"
KRISTINE-LEON,2024,6,Antique,SAN JOSE,441,1324,19,,,,5,178,183,,,,
ESTER,2022,6,Antique,SAN JOSE DE BUENAVISTA,757,2662,9,,,,1,1,2,965,854170.5,"['FAMILY FOOD PACK', 'FAMILY KIT', 'FINANCIAL', 'HYGIENE KIT', 'OTHER']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE', 'HYGIENE KIT', 'OTHERS']"
KRISTINE-LEON,2024,6,Antique,SAN JOSE DE BUENAVISTA,,,,,,,,,,101,115891.44,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Guimaras,SAN LORENZO,686,2793,11,,,,3,3,6,0,10498,['FINANCIAL'],['FINANCIAL / SOCIAL ASSISTANCE']
KRISTINE-LEON,2024,6,Guimaras,SAN LORENZO,64,236,10,,,,3,59,62,64,73436.16,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,SAN MIGUEL,88,329,4,,,,0,4,4,88,65560,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
KRISTINE-LEON,2024,6,Iloilo,SAN MIGUEL,870,3502,23,,,,13,857,870,870,530700,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Iloilo,SAN RAFAEL,0,0,0,,,,0,0,0,,,,
KRISTINE-LEON,2024,6,Iloilo,SAN RAFAEL,3515,17575,9,,,,,,,2191,1681372,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
GORING-HANNA-INENG,2023,6,Antique,SAN REMEGIO,1473,6117,30,,,,33,98,131,1000,743560,"['FAMILY FOOD PACK', 'FINANCIAL']","['FAMILY FOOD PACK', 'FINANCIAL / SOCIAL ASSISTANCE']"
KRISTINE-LEON,2024,6,Antique,SAN REMEGIO,100,447,19,,,,4,33,37,78,90233.44,"['FAMILY FOOD PACK', 'KITCHEN KIT', 'SLEEPING KIT']","['FAMILY FOOD PACK', 'KITCHEN KIT', 'SLEEPING KIT']"
GORING-HANNA-INENG,2023,6,Iloilo,SANTA BARBARA,1314,4426,34,,,,0,0,0,1288,959560,['FAMILY FOOD PACK'],['FAMILY FOOD PACK']
